Epoch[1/3000] Learning-rate: 0.001, Loss-Train: 756.6533, Loss-Test: 775.2071, Best-Accuracy-Train: 0.0013, Best-Accuracy-Test: 0.0000
Epoch[20/3000] Learning-rate: 0.001, Loss-Train: 351.7913, Loss-Test: 352.4681, Best-Accuracy-Train: 0.0000, Best-Accuracy-Test: 0.0000
Epoch[21/3000] Learning-rate: 0.001, Loss-Train: 340.3088, Loss-Test: 342.0428, Best-Accuracy-Train: 0.0013, Best-Accuracy-Test: 0.0000
Epoch[22/3000] Learning-rate: 0.001, Loss-Train: 326.2746, Loss-Test: 328.1394, Best-Accuracy-Train: 0.0000, Best-Accuracy-Test: 0.0000
Epoch[23/3000] Learning-rate: 0.001, Loss-Train: 315.7518, Loss-Test: 319.0521, Best-Accuracy-Train: 0.0013, Best-Accuracy-Test: 0.0040
Epoch[24/3000] Learning-rate: 0.001, Loss-Train: 303.5167, Loss-Test: 307.8405, Best-Accuracy-Train: 0.0013, Best-Accuracy-Test: 0.0040
Epoch[25/3000] Learning-rate: 0.001, Loss-Train: 295.1807, Loss-Test: 296.7837, Best-Accuracy-Train: 0.0000, Best-Accuracy-Test: 0.0000
Epoch[26/3000] Learning-rate: 0.001, Loss-Train: 283.9478, Loss-Test: 288.4767, Best-Accuracy-Train: 0.0013, Best-Accuracy-Test: 0.0040
Epoch[27/3000] Learning-rate: 0.001, Loss-Train: 273.8142, Loss-Test: 278.8831, Best-Accuracy-Train: 0.0040, Best-Accuracy-Test: 0.0000
Epoch[28/3000] Learning-rate: 0.001, Loss-Train: 267.3619, Loss-Test: 268.1767, Best-Accuracy-Train: 0.0013, Best-Accuracy-Test: 0.0000
Epoch[29/3000] Learning-rate: 0.001, Loss-Train: 257.2440, Loss-Test: 259.9117, Best-Accuracy-Train: 0.0027, Best-Accuracy-Test: 0.0000
Epoch[30/3000] Learning-rate: 0.001, Loss-Train: 248.7485, Loss-Test: 251.8163, Best-Accuracy-Train: 0.0000, Best-Accuracy-Test: 0.0000
Epoch[31/3000] Learning-rate: 0.001, Loss-Train: 241.1486, Loss-Test: 244.1859, Best-Accuracy-Train: 0.0013, Best-Accuracy-Test: 0.0000
Epoch[32/3000] Learning-rate: 0.001, Loss-Train: 233.6833, Loss-Test: 237.1883, Best-Accuracy-Train: 0.0013, Best-Accuracy-Test: 0.0080
Epoch[33/3000] Learning-rate: 0.001, Loss-Train: 227.0474, Loss-Test: 229.8523, Best-Accuracy-Train: 0.0013, Best-Accuracy-Test: 0.0000
Epoch[34/3000] Learning-rate: 0.001, Loss-Train: 219.6559, Loss-Test: 223.1786, Best-Accuracy-Train: 0.0013, Best-Accuracy-Test: 0.0080
Epoch[35/3000] Learning-rate: 0.001, Loss-Train: 212.9357, Loss-Test: 215.2059, Best-Accuracy-Train: 0.0040, Best-Accuracy-Test: 0.0000
Epoch[36/3000] Learning-rate: 0.001, Loss-Train: 207.5082, Loss-Test: 209.9392, Best-Accuracy-Train: 0.0013, Best-Accuracy-Test: 0.0040
Epoch[37/3000] Learning-rate: 0.001, Loss-Train: 200.8637, Loss-Test: 203.6604, Best-Accuracy-Train: 0.0013, Best-Accuracy-Test: 0.0000
Epoch[38/3000] Learning-rate: 0.001, Loss-Train: 194.5496, Loss-Test: 197.3601, Best-Accuracy-Train: 0.0027, Best-Accuracy-Test: 0.0000
Epoch[39/3000] Learning-rate: 0.001, Loss-Train: 187.9773, Loss-Test: 191.1140, Best-Accuracy-Train: 0.0027, Best-Accuracy-Test: 0.0000
Epoch[40/3000] Learning-rate: 0.001, Loss-Train: 183.0801, Loss-Test: 185.8914, Best-Accuracy-Train: 0.0013, Best-Accuracy-Test: 0.0080
Epoch[41/3000] Learning-rate: 0.001, Loss-Train: 178.8134, Loss-Test: 179.7520, Best-Accuracy-Train: 0.0027, Best-Accuracy-Test: 0.0000
Epoch[42/3000] Learning-rate: 0.001, Loss-Train: 173.2373, Loss-Test: 175.5967, Best-Accuracy-Train: 0.0040, Best-Accuracy-Test: 0.0000
Epoch[43/3000] Learning-rate: 0.001, Loss-Train: 168.5400, Loss-Test: 169.6844, Best-Accuracy-Train: 0.0040, Best-Accuracy-Test: 0.0040
Epoch[44/3000] Learning-rate: 0.001, Loss-Train: 161.8449, Loss-Test: 165.4118, Best-Accuracy-Train: 0.0040, Best-Accuracy-Test: 0.0080
Epoch[45/3000] Learning-rate: 0.001, Loss-Train: 158.3932, Loss-Test: 160.8401, Best-Accuracy-Train: 0.0000, Best-Accuracy-Test: 0.0000
Epoch[46/3000] Learning-rate: 0.001, Loss-Train: 154.2079, Loss-Test: 155.7823, Best-Accuracy-Train: 0.0040, Best-Accuracy-Test: 0.0040
Epoch[47/3000] Learning-rate: 0.001, Loss-Train: 150.2207, Loss-Test: 151.7759, Best-Accuracy-Train: 0.0027, Best-Accuracy-Test: 0.0000
Epoch[48/3000] Learning-rate: 0.001, Loss-Train: 146.6161, Loss-Test: 146.9108, Best-Accuracy-Train: 0.0027, Best-Accuracy-Test: 0.0040
Epoch[49/3000] Learning-rate: 0.001, Loss-Train: 142.3327, Loss-Test: 143.0814, Best-Accuracy-Train: 0.0027, Best-Accuracy-Test: 0.0000
Epoch[50/3000] Learning-rate: 0.001, Loss-Train: 138.1395, Loss-Test: 139.6231, Best-Accuracy-Train: 0.0000, Best-Accuracy-Test: 0.0000
Epoch[51/3000] Learning-rate: 0.001, Loss-Train: 134.1255, Loss-Test: 135.5821, Best-Accuracy-Train: 0.0027, Best-Accuracy-Test: 0.0040
Epoch[52/3000] Learning-rate: 0.001, Loss-Train: 130.0517, Loss-Test: 132.0924, Best-Accuracy-Train: 0.0080, Best-Accuracy-Test: 0.0000
Epoch[53/3000] Learning-rate: 0.001, Loss-Train: 127.5918, Loss-Test: 128.7973, Best-Accuracy-Train: 0.0000, Best-Accuracy-Test: 0.0120
Epoch[54/3000] Learning-rate: 0.001, Loss-Train: 123.6775, Loss-Test: 125.5155, Best-Accuracy-Train: 0.0040, Best-Accuracy-Test: 0.0040
Epoch[55/3000] Learning-rate: 0.001, Loss-Train: 120.8811, Loss-Test: 122.1889, Best-Accuracy-Train: 0.0027, Best-Accuracy-Test: 0.0080
Epoch[56/3000] Learning-rate: 0.001, Loss-Train: 117.9550, Loss-Test: 118.4052, Best-Accuracy-Train: 0.0067, Best-Accuracy-Test: 0.0000
Epoch[57/3000] Learning-rate: 0.001, Loss-Train: 115.2739, Loss-Test: 116.1848, Best-Accuracy-Train: 0.0067, Best-Accuracy-Test: 0.0000
Epoch[58/3000] Learning-rate: 0.001, Loss-Train: 111.6494, Loss-Test: 112.5619, Best-Accuracy-Train: 0.0000, Best-Accuracy-Test: 0.0000
Epoch[59/3000] Learning-rate: 0.001, Loss-Train: 108.8955, Loss-Test: 109.9544, Best-Accuracy-Train: 0.0040, Best-Accuracy-Test: 0.0040
Epoch[60/3000] Learning-rate: 0.001, Loss-Train: 106.4754, Loss-Test: 106.9129, Best-Accuracy-Train: 0.0093, Best-Accuracy-Test: 0.0000
Epoch[61/3000] Learning-rate: 0.001, Loss-Train: 103.5010, Loss-Test: 104.6828, Best-Accuracy-Train: 0.0053, Best-Accuracy-Test: 0.0000
Epoch[62/3000] Learning-rate: 0.001, Loss-Train: 101.5973, Loss-Test: 102.3308, Best-Accuracy-Train: 0.0013, Best-Accuracy-Test: 0.0000
Epoch[63/3000] Learning-rate: 0.001, Loss-Train: 99.4709, Loss-Test: 99.9536, Best-Accuracy-Train: 0.0027, Best-Accuracy-Test: 0.0040
Epoch[64/3000] Learning-rate: 0.001, Loss-Train: 97.2348, Loss-Test: 96.6756, Best-Accuracy-Train: 0.0013, Best-Accuracy-Test: 0.0080
Epoch[65/3000] Learning-rate: 0.001, Loss-Train: 94.6510, Loss-Test: 94.6817, Best-Accuracy-Train: 0.0040, Best-Accuracy-Test: 0.0000
Epoch[66/3000] Learning-rate: 0.001, Loss-Train: 92.2130, Loss-Test: 92.6366, Best-Accuracy-Train: 0.0013, Best-Accuracy-Test: 0.0040
Epoch[67/3000] Learning-rate: 0.001, Loss-Train: 90.7298, Loss-Test: 90.5915, Best-Accuracy-Train: 0.0040, Best-Accuracy-Test: 0.0000
Epoch[68/3000] Learning-rate: 0.001, Loss-Train: 88.0947, Loss-Test: 88.5591, Best-Accuracy-Train: 0.0000, Best-Accuracy-Test: 0.0040
Epoch[69/3000] Learning-rate: 0.001, Loss-Train: 86.3405, Loss-Test: 87.2699, Best-Accuracy-Train: 0.0067, Best-Accuracy-Test: 0.0120
Epoch[70/3000] Learning-rate: 0.001, Loss-Train: 84.2645, Loss-Test: 84.6702, Best-Accuracy-Train: 0.0040, Best-Accuracy-Test: 0.0080
Epoch[71/3000] Learning-rate: 0.001, Loss-Train: 82.3957, Loss-Test: 83.0310, Best-Accuracy-Train: 0.0040, Best-Accuracy-Test: 0.0000
Epoch[72/3000] Learning-rate: 0.001, Loss-Train: 80.7833, Loss-Test: 80.8644, Best-Accuracy-Train: 0.0027, Best-Accuracy-Test: 0.0000
Epoch[73/3000] Learning-rate: 0.001, Loss-Train: 79.7683, Loss-Test: 79.6240, Best-Accuracy-Train: 0.0053, Best-Accuracy-Test: 0.0040
Epoch[74/3000] Learning-rate: 0.001, Loss-Train: 77.8919, Loss-Test: 77.2384, Best-Accuracy-Train: 0.0053, Best-Accuracy-Test: 0.0000
Epoch[75/3000] Learning-rate: 0.001, Loss-Train: 76.2901, Loss-Test: 75.9818, Best-Accuracy-Train: 0.0027, Best-Accuracy-Test: 0.0000
Epoch[76/3000] Learning-rate: 0.001, Loss-Train: 74.2728, Loss-Test: 74.4014, Best-Accuracy-Train: 0.0027, Best-Accuracy-Test: 0.0000
Epoch[77/3000] Learning-rate: 0.001, Loss-Train: 73.1751, Loss-Test: 72.9362, Best-Accuracy-Train: 0.0027, Best-Accuracy-Test: 0.0040
Epoch[78/3000] Learning-rate: 0.001, Loss-Train: 71.1907, Loss-Test: 71.2708, Best-Accuracy-Train: 0.0040, Best-Accuracy-Test: 0.0000
Epoch[79/3000] Learning-rate: 0.001, Loss-Train: 70.6033, Loss-Test: 69.9269, Best-Accuracy-Train: 0.0053, Best-Accuracy-Test: 0.0040
Epoch[80/3000] Learning-rate: 0.001, Loss-Train: 68.6226, Loss-Test: 68.8622, Best-Accuracy-Train: 0.0027, Best-Accuracy-Test: 0.0040
Epoch[81/3000] Learning-rate: 0.001, Loss-Train: 67.5983, Loss-Test: 67.2155, Best-Accuracy-Train: 0.0040, Best-Accuracy-Test: 0.0040
Epoch[82/3000] Learning-rate: 0.001, Loss-Train: 66.3218, Loss-Test: 65.6769, Best-Accuracy-Train: 0.0067, Best-Accuracy-Test: 0.0080
Epoch[83/3000] Learning-rate: 0.001, Loss-Train: 64.9135, Loss-Test: 64.6288, Best-Accuracy-Train: 0.0080, Best-Accuracy-Test: 0.0080
Epoch[84/3000] Learning-rate: 0.001, Loss-Train: 64.1238, Loss-Test: 63.6125, Best-Accuracy-Train: 0.0027, Best-Accuracy-Test: 0.0040
Epoch[85/3000] Learning-rate: 0.001, Loss-Train: 62.9350, Loss-Test: 62.5317, Best-Accuracy-Train: 0.0080, Best-Accuracy-Test: 0.0080
Epoch[86/3000] Learning-rate: 0.001, Loss-Train: 61.5511, Loss-Test: 60.9542, Best-Accuracy-Train: 0.0053, Best-Accuracy-Test: 0.0000
Epoch[87/3000] Learning-rate: 0.001, Loss-Train: 60.3725, Loss-Test: 59.9216, Best-Accuracy-Train: 0.0013, Best-Accuracy-Test: 0.0040
Epoch[88/3000] Learning-rate: 0.001, Loss-Train: 59.1898, Loss-Test: 58.8176, Best-Accuracy-Train: 0.0040, Best-Accuracy-Test: 0.0040
Epoch[89/3000] Learning-rate: 0.001, Loss-Train: 58.4389, Loss-Test: 57.9399, Best-Accuracy-Train: 0.0027, Best-Accuracy-Test: 0.0000
Epoch[90/3000] Learning-rate: 0.001, Loss-Train: 57.2699, Loss-Test: 56.8197, Best-Accuracy-Train: 0.0027, Best-Accuracy-Test: 0.0040
Epoch[91/3000] Learning-rate: 0.001, Loss-Train: 56.3094, Loss-Test: 55.8236, Best-Accuracy-Train: 0.0027, Best-Accuracy-Test: 0.0000
Epoch[92/3000] Learning-rate: 0.001, Loss-Train: 55.3285, Loss-Test: 54.8224, Best-Accuracy-Train: 0.0027, Best-Accuracy-Test: 0.0000
Epoch[93/3000] Learning-rate: 0.001, Loss-Train: 54.3420, Loss-Test: 53.6365, Best-Accuracy-Train: 0.0053, Best-Accuracy-Test: 0.0000
Epoch[94/3000] Learning-rate: 0.001, Loss-Train: 53.0781, Loss-Test: 52.8343, Best-Accuracy-Train: 0.0027, Best-Accuracy-Test: 0.0000
Epoch[95/3000] Learning-rate: 0.001, Loss-Train: 52.2019, Loss-Test: 51.8266, Best-Accuracy-Train: 0.0040, Best-Accuracy-Test: 0.0080
Epoch[96/3000] Learning-rate: 0.001, Loss-Train: 51.5319, Loss-Test: 50.9144, Best-Accuracy-Train: 0.0053, Best-Accuracy-Test: 0.0000
Epoch[97/3000] Learning-rate: 0.001, Loss-Train: 50.5723, Loss-Test: 49.9989, Best-Accuracy-Train: 0.0053, Best-Accuracy-Test: 0.0000
Epoch[98/3000] Learning-rate: 0.001, Loss-Train: 49.6184, Loss-Test: 49.0192, Best-Accuracy-Train: 0.0093, Best-Accuracy-Test: 0.0040
Epoch[99/3000] Learning-rate: 0.001, Loss-Train: 49.0689, Loss-Test: 48.2261, Best-Accuracy-Train: 0.0013, Best-Accuracy-Test: 0.0040
Epoch[100/3000] Learning-rate: 0.001, Loss-Train: 48.0659, Loss-Test: 47.2881, Best-Accuracy-Train: 0.0067, Best-Accuracy-Test: 0.0000
Epoch[101/3000] Learning-rate: 0.001, Loss-Train: 46.9420, Loss-Test: 46.3630, Best-Accuracy-Train: 0.0040, Best-Accuracy-Test: 0.0040
Epoch[102/3000] Learning-rate: 0.001, Loss-Train: 46.2560, Loss-Test: 45.2642, Best-Accuracy-Train: 0.0027, Best-Accuracy-Test: 0.0040
Epoch[103/3000] Learning-rate: 0.001, Loss-Train: 44.8533, Loss-Test: 44.1384, Best-Accuracy-Train: 0.0053, Best-Accuracy-Test: 0.0080
Epoch[104/3000] Learning-rate: 0.001, Loss-Train: 44.3813, Loss-Test: 43.2114, Best-Accuracy-Train: 0.0107, Best-Accuracy-Test: 0.0000
Epoch[105/3000] Learning-rate: 0.001, Loss-Train: 43.1287, Loss-Test: 42.0462, Best-Accuracy-Train: 0.0027, Best-Accuracy-Test: 0.0040
Epoch[106/3000] Learning-rate: 0.001, Loss-Train: 41.8280, Loss-Test: 40.7500, Best-Accuracy-Train: 0.0067, Best-Accuracy-Test: 0.0080
Epoch[107/3000] Learning-rate: 0.001, Loss-Train: 40.6302, Loss-Test: 39.4762, Best-Accuracy-Train: 0.0067, Best-Accuracy-Test: 0.0040
Epoch[108/3000] Learning-rate: 0.001, Loss-Train: 39.2893, Loss-Test: 38.0985, Best-Accuracy-Train: 0.0053, Best-Accuracy-Test: 0.0000
Epoch[109/3000] Learning-rate: 0.001, Loss-Train: 38.0241, Loss-Test: 36.2843, Best-Accuracy-Train: 0.0040, Best-Accuracy-Test: 0.0000
Epoch[110/3000] Learning-rate: 0.001, Loss-Train: 36.5237, Loss-Test: 35.0246, Best-Accuracy-Train: 0.0053, Best-Accuracy-Test: 0.0000
Epoch[111/3000] Learning-rate: 0.001, Loss-Train: 35.1744, Loss-Test: 33.6086, Best-Accuracy-Train: 0.0107, Best-Accuracy-Test: 0.0040
Epoch[112/3000] Learning-rate: 0.001, Loss-Train: 33.5676, Loss-Test: 32.2147, Best-Accuracy-Train: 0.0053, Best-Accuracy-Test: 0.0080
Epoch[113/3000] Learning-rate: 0.001, Loss-Train: 32.6994, Loss-Test: 31.2925, Best-Accuracy-Train: 0.0053, Best-Accuracy-Test: 0.0040
Epoch[114/3000] Learning-rate: 0.001, Loss-Train: 31.4938, Loss-Test: 30.3548, Best-Accuracy-Train: 0.0107, Best-Accuracy-Test: 0.0080
Epoch[115/3000] Learning-rate: 0.001, Loss-Train: 30.3874, Loss-Test: 29.1831, Best-Accuracy-Train: 0.0053, Best-Accuracy-Test: 0.0000
Epoch[116/3000] Learning-rate: 0.001, Loss-Train: 29.5003, Loss-Test: 28.1443, Best-Accuracy-Train: 0.0093, Best-Accuracy-Test: 0.0000
Epoch[117/3000] Learning-rate: 0.001, Loss-Train: 28.8223, Loss-Test: 27.2983, Best-Accuracy-Train: 0.0093, Best-Accuracy-Test: 0.0080
Epoch[118/3000] Learning-rate: 0.001, Loss-Train: 27.8600, Loss-Test: 26.7044, Best-Accuracy-Train: 0.0120, Best-Accuracy-Test: 0.0040
Epoch[119/3000] Learning-rate: 0.001, Loss-Train: 27.2859, Loss-Test: 25.8801, Best-Accuracy-Train: 0.0067, Best-Accuracy-Test: 0.0080
Epoch[120/3000] Learning-rate: 0.001, Loss-Train: 26.6889, Loss-Test: 25.0765, Best-Accuracy-Train: 0.0080, Best-Accuracy-Test: 0.0120
Epoch[121/3000] Learning-rate: 0.001, Loss-Train: 25.6654, Loss-Test: 24.4221, Best-Accuracy-Train: 0.0067, Best-Accuracy-Test: 0.0240
Epoch[122/3000] Learning-rate: 0.001, Loss-Train: 25.2202, Loss-Test: 23.6138, Best-Accuracy-Train: 0.0040, Best-Accuracy-Test: 0.0080
Epoch[123/3000] Learning-rate: 0.001, Loss-Train: 24.2693, Loss-Test: 22.9313, Best-Accuracy-Train: 0.0107, Best-Accuracy-Test: 0.0000
Epoch[124/3000] Learning-rate: 0.001, Loss-Train: 23.8232, Loss-Test: 22.1524, Best-Accuracy-Train: 0.0093, Best-Accuracy-Test: 0.0160
Epoch[125/3000] Learning-rate: 0.001, Loss-Train: 23.2120, Loss-Test: 21.7011, Best-Accuracy-Train: 0.0147, Best-Accuracy-Test: 0.0080
Epoch[126/3000] Learning-rate: 0.001, Loss-Train: 22.5200, Loss-Test: 21.2262, Best-Accuracy-Train: 0.0053, Best-Accuracy-Test: 0.0040
Epoch[127/3000] Learning-rate: 0.001, Loss-Train: 22.0762, Loss-Test: 20.3804, Best-Accuracy-Train: 0.0107, Best-Accuracy-Test: 0.0040
Epoch[128/3000] Learning-rate: 0.001, Loss-Train: 21.5528, Loss-Test: 19.9134, Best-Accuracy-Train: 0.0147, Best-Accuracy-Test: 0.0080
Epoch[129/3000] Learning-rate: 0.001, Loss-Train: 20.8234, Loss-Test: 19.3495, Best-Accuracy-Train: 0.0120, Best-Accuracy-Test: 0.0120
Epoch[130/3000] Learning-rate: 0.001, Loss-Train: 20.2527, Loss-Test: 19.0123, Best-Accuracy-Train: 0.0107, Best-Accuracy-Test: 0.0120
Epoch[131/3000] Learning-rate: 0.001, Loss-Train: 20.0858, Loss-Test: 18.3444, Best-Accuracy-Train: 0.0160, Best-Accuracy-Test: 0.0120
Epoch[132/3000] Learning-rate: 0.001, Loss-Train: 19.6360, Loss-Test: 17.9305, Best-Accuracy-Train: 0.0093, Best-Accuracy-Test: 0.0280
Epoch[133/3000] Learning-rate: 0.001, Loss-Train: 19.1022, Loss-Test: 17.5279, Best-Accuracy-Train: 0.0107, Best-Accuracy-Test: 0.0080
Epoch[134/3000] Learning-rate: 0.001, Loss-Train: 18.5612, Loss-Test: 16.9850, Best-Accuracy-Train: 0.0160, Best-Accuracy-Test: 0.0040
Epoch[135/3000] Learning-rate: 0.001, Loss-Train: 18.2669, Loss-Test: 16.6100, Best-Accuracy-Train: 0.0160, Best-Accuracy-Test: 0.0120
Epoch[136/3000] Learning-rate: 0.001, Loss-Train: 17.9825, Loss-Test: 16.1044, Best-Accuracy-Train: 0.0173, Best-Accuracy-Test: 0.0240
Epoch[137/3000] Learning-rate: 0.001, Loss-Train: 17.3140, Loss-Test: 15.5358, Best-Accuracy-Train: 0.0147, Best-Accuracy-Test: 0.0080
Epoch[138/3000] Learning-rate: 0.001, Loss-Train: 17.0478, Loss-Test: 15.1997, Best-Accuracy-Train: 0.0133, Best-Accuracy-Test: 0.0040
Epoch[139/3000] Learning-rate: 0.001, Loss-Train: 16.6817, Loss-Test: 14.9218, Best-Accuracy-Train: 0.0093, Best-Accuracy-Test: 0.0080
Epoch[140/3000] Learning-rate: 0.001, Loss-Train: 16.4184, Loss-Test: 14.4869, Best-Accuracy-Train: 0.0067, Best-Accuracy-Test: 0.0080
Epoch[141/3000] Learning-rate: 0.001, Loss-Train: 15.9710, Loss-Test: 14.1293, Best-Accuracy-Train: 0.0133, Best-Accuracy-Test: 0.0240
Epoch[142/3000] Learning-rate: 0.001, Loss-Train: 15.6332, Loss-Test: 13.8729, Best-Accuracy-Train: 0.0213, Best-Accuracy-Test: 0.0200
Epoch[143/3000] Learning-rate: 0.001, Loss-Train: 15.2896, Loss-Test: 13.5271, Best-Accuracy-Train: 0.0133, Best-Accuracy-Test: 0.0160
Epoch[144/3000] Learning-rate: 0.001, Loss-Train: 14.8685, Loss-Test: 13.1454, Best-Accuracy-Train: 0.0133, Best-Accuracy-Test: 0.0280
Epoch[145/3000] Learning-rate: 0.001, Loss-Train: 14.7685, Loss-Test: 12.7665, Best-Accuracy-Train: 0.0173, Best-Accuracy-Test: 0.0320
Epoch[146/3000] Learning-rate: 0.001, Loss-Train: 14.2137, Loss-Test: 12.5293, Best-Accuracy-Train: 0.0187, Best-Accuracy-Test: 0.0200
Epoch[147/3000] Learning-rate: 0.001, Loss-Train: 14.1157, Loss-Test: 12.3346, Best-Accuracy-Train: 0.0120, Best-Accuracy-Test: 0.0160
Epoch[148/3000] Learning-rate: 0.001, Loss-Train: 13.7626, Loss-Test: 12.0000, Best-Accuracy-Train: 0.0120, Best-Accuracy-Test: 0.0040
Epoch[149/3000] Learning-rate: 0.001, Loss-Train: 13.5819, Loss-Test: 11.7205, Best-Accuracy-Train: 0.0133, Best-Accuracy-Test: 0.0160
Epoch[150/3000] Learning-rate: 0.001, Loss-Train: 13.2638, Loss-Test: 11.4033, Best-Accuracy-Train: 0.0173, Best-Accuracy-Test: 0.0240
Epoch[151/3000] Learning-rate: 0.001, Loss-Train: 12.9084, Loss-Test: 11.2843, Best-Accuracy-Train: 0.0133, Best-Accuracy-Test: 0.0040
Epoch[152/3000] Learning-rate: 0.001, Loss-Train: 12.7594, Loss-Test: 10.9337, Best-Accuracy-Train: 0.0107, Best-Accuracy-Test: 0.0320
Epoch[153/3000] Learning-rate: 0.001, Loss-Train: 12.5225, Loss-Test: 10.7116, Best-Accuracy-Train: 0.0107, Best-Accuracy-Test: 0.0160
Epoch[154/3000] Learning-rate: 0.001, Loss-Train: 12.4297, Loss-Test: 10.5611, Best-Accuracy-Train: 0.0133, Best-Accuracy-Test: 0.0120
Epoch[155/3000] Learning-rate: 0.001, Loss-Train: 12.1071, Loss-Test: 10.3076, Best-Accuracy-Train: 0.0200, Best-Accuracy-Test: 0.0120
Epoch[156/3000] Learning-rate: 0.001, Loss-Train: 11.8441, Loss-Test: 10.1301, Best-Accuracy-Train: 0.0213, Best-Accuracy-Test: 0.0160
Epoch[157/3000] Learning-rate: 0.001, Loss-Train: 11.7004, Loss-Test: 9.8645, Best-Accuracy-Train: 0.0147, Best-Accuracy-Test: 0.0080
Epoch[158/3000] Learning-rate: 0.001, Loss-Train: 11.4286, Loss-Test: 9.5995, Best-Accuracy-Train: 0.0133, Best-Accuracy-Test: 0.0040
Epoch[159/3000] Learning-rate: 0.001, Loss-Train: 11.1945, Loss-Test: 9.5191, Best-Accuracy-Train: 0.0160, Best-Accuracy-Test: 0.0160
Epoch[160/3000] Learning-rate: 0.001, Loss-Train: 11.0063, Loss-Test: 9.3008, Best-Accuracy-Train: 0.0267, Best-Accuracy-Test: 0.0080
Epoch[161/3000] Learning-rate: 0.001, Loss-Train: 10.7616, Loss-Test: 9.1496, Best-Accuracy-Train: 0.0227, Best-Accuracy-Test: 0.0280
Epoch[162/3000] Learning-rate: 0.001, Loss-Train: 10.6384, Loss-Test: 8.8656, Best-Accuracy-Train: 0.0253, Best-Accuracy-Test: 0.0120
Epoch[163/3000] Learning-rate: 0.001, Loss-Train: 10.4782, Loss-Test: 8.7417, Best-Accuracy-Train: 0.0213, Best-Accuracy-Test: 0.0240
Epoch[164/3000] Learning-rate: 0.001, Loss-Train: 10.2509, Loss-Test: 8.5618, Best-Accuracy-Train: 0.0187, Best-Accuracy-Test: 0.0320
Epoch[165/3000] Learning-rate: 0.001, Loss-Train: 10.0725, Loss-Test: 8.3820, Best-Accuracy-Train: 0.0200, Best-Accuracy-Test: 0.0240
