Epoch[1/1000] Learning-rate: 0.0005, Loss-Train: 624.7258, Loss-Test: 634.7778, Best-Accuracy-Train: 0.0533, Best-Accuracy-Test: 0.0360
Epoch[38/1000] Learning-rate: 0.0005, Loss-Train: 3.5753, Loss-Test: 3.8729, Best-Accuracy-Train: 0.2547, Best-Accuracy-Test: 0.2480
Epoch[39/1000] Learning-rate: 0.0005, Loss-Train: 3.5091, Loss-Test: 3.7472, Best-Accuracy-Train: 0.2640, Best-Accuracy-Test: 0.2440
Epoch[40/1000] Learning-rate: 0.0005, Loss-Train: 3.4000, Loss-Test: 3.7189, Best-Accuracy-Train: 0.2600, Best-Accuracy-Test: 0.2440
Epoch[41/1000] Learning-rate: 0.0005, Loss-Train: 3.3085, Loss-Test: 3.6200, Best-Accuracy-Train: 0.2560, Best-Accuracy-Test: 0.2920
Epoch[42/1000] Learning-rate: 0.0005, Loss-Train: 3.2608, Loss-Test: 3.6205, Best-Accuracy-Train: 0.2547, Best-Accuracy-Test: 0.2800
Epoch[43/1000] Learning-rate: 0.0005, Loss-Train: 3.2419, Loss-Test: 3.4670, Best-Accuracy-Train: 0.2667, Best-Accuracy-Test: 0.2920
Epoch[44/1000] Learning-rate: 0.0005, Loss-Train: 3.1183, Loss-Test: 3.4355, Best-Accuracy-Train: 0.2640, Best-Accuracy-Test: 0.2760
Epoch[45/1000] Learning-rate: 0.0005, Loss-Train: 3.0504, Loss-Test: 3.3397, Best-Accuracy-Train: 0.2733, Best-Accuracy-Test: 0.3160
Epoch[46/1000] Learning-rate: 0.0005, Loss-Train: 2.9907, Loss-Test: 3.3134, Best-Accuracy-Train: 0.2653, Best-Accuracy-Test: 0.2880
Epoch[47/1000] Learning-rate: 0.0005, Loss-Train: 2.9663, Loss-Test: 3.2157, Best-Accuracy-Train: 0.2707, Best-Accuracy-Test: 0.2840
Epoch[48/1000] Learning-rate: 0.0005, Loss-Train: 2.8693, Loss-Test: 3.1681, Best-Accuracy-Train: 0.2707, Best-Accuracy-Test: 0.3160
Epoch[49/1000] Learning-rate: 0.0005, Loss-Train: 2.8204, Loss-Test: 3.1027, Best-Accuracy-Train: 0.2773, Best-Accuracy-Test: 0.3040
Epoch[50/1000] Learning-rate: 0.0005, Loss-Train: 2.7958, Loss-Test: 3.0518, Best-Accuracy-Train: 0.3000, Best-Accuracy-Test: 0.2960
Epoch[51/1000] Learning-rate: 0.0005, Loss-Train: 2.7150, Loss-Test: 3.0175, Best-Accuracy-Train: 0.2840, Best-Accuracy-Test: 0.3120
Epoch[52/1000] Learning-rate: 0.0005, Loss-Train: 2.6465, Loss-Test: 2.9653, Best-Accuracy-Train: 0.2907, Best-Accuracy-Test: 0.3400
Epoch[53/1000] Learning-rate: 0.0005, Loss-Train: 2.6293, Loss-Test: 2.9484, Best-Accuracy-Train: 0.2893, Best-Accuracy-Test: 0.3360
Epoch[54/1000] Learning-rate: 0.0005, Loss-Train: 2.5973, Loss-Test: 2.8644, Best-Accuracy-Train: 0.2800, Best-Accuracy-Test: 0.2760
Epoch[55/1000] Learning-rate: 0.0005, Loss-Train: 2.5283, Loss-Test: 2.7892, Best-Accuracy-Train: 0.2720, Best-Accuracy-Test: 0.3400
Epoch[56/1000] Learning-rate: 0.0005, Loss-Train: 2.5029, Loss-Test: 2.7900, Best-Accuracy-Train: 0.2773, Best-Accuracy-Test: 0.3560
Epoch[57/1000] Learning-rate: 0.0005, Loss-Train: 2.4592, Loss-Test: 2.6962, Best-Accuracy-Train: 0.3120, Best-Accuracy-Test: 0.3200
Epoch[58/1000] Learning-rate: 0.0005, Loss-Train: 2.4182, Loss-Test: 2.6648, Best-Accuracy-Train: 0.3027, Best-Accuracy-Test: 0.3320
Epoch[59/1000] Learning-rate: 0.0005, Loss-Train: 2.3948, Loss-Test: 2.6029, Best-Accuracy-Train: 0.3120, Best-Accuracy-Test: 0.3440
Epoch[60/1000] Learning-rate: 0.0005, Loss-Train: 2.3374, Loss-Test: 2.5834, Best-Accuracy-Train: 0.3053, Best-Accuracy-Test: 0.3520
Epoch[61/1000] Learning-rate: 0.0005, Loss-Train: 2.3005, Loss-Test: 2.5819, Best-Accuracy-Train: 0.2960, Best-Accuracy-Test: 0.3480
Epoch[62/1000] Learning-rate: 0.0005, Loss-Train: 2.2821, Loss-Test: 2.5608, Best-Accuracy-Train: 0.3133, Best-Accuracy-Test: 0.3720
Epoch[63/1000] Learning-rate: 0.0005, Loss-Train: 2.2316, Loss-Test: 2.4621, Best-Accuracy-Train: 0.3013, Best-Accuracy-Test: 0.3400
Epoch[64/1000] Learning-rate: 0.0005, Loss-Train: 2.1972, Loss-Test: 2.4453, Best-Accuracy-Train: 0.3120, Best-Accuracy-Test: 0.3520
Epoch[65/1000] Learning-rate: 0.0005, Loss-Train: 2.1732, Loss-Test: 2.4366, Best-Accuracy-Train: 0.3173, Best-Accuracy-Test: 0.3040
Epoch[66/1000] Learning-rate: 0.0005, Loss-Train: 2.1444, Loss-Test: 2.3815, Best-Accuracy-Train: 0.3213, Best-Accuracy-Test: 0.3720
Epoch[67/1000] Learning-rate: 0.0005, Loss-Train: 2.1115, Loss-Test: 2.3588, Best-Accuracy-Train: 0.3027, Best-Accuracy-Test: 0.3840
Epoch[68/1000] Learning-rate: 0.0005, Loss-Train: 2.0714, Loss-Test: 2.3405, Best-Accuracy-Train: 0.3187, Best-Accuracy-Test: 0.3840
Epoch[69/1000] Learning-rate: 0.0005, Loss-Train: 2.0482, Loss-Test: 2.3157, Best-Accuracy-Train: 0.3427, Best-Accuracy-Test: 0.3880
Epoch[70/1000] Learning-rate: 0.0005, Loss-Train: 2.0320, Loss-Test: 2.2705, Best-Accuracy-Train: 0.3293, Best-Accuracy-Test: 0.3960
Epoch[71/1000] Learning-rate: 0.0005, Loss-Train: 1.9928, Loss-Test: 2.2727, Best-Accuracy-Train: 0.3387, Best-Accuracy-Test: 0.4040
Epoch[72/1000] Learning-rate: 0.0005, Loss-Train: 1.9763, Loss-Test: 2.2614, Best-Accuracy-Train: 0.3267, Best-Accuracy-Test: 0.3600
Epoch[73/1000] Learning-rate: 0.0005, Loss-Train: 1.9646, Loss-Test: 2.2148, Best-Accuracy-Train: 0.3133, Best-Accuracy-Test: 0.3840
Epoch[74/1000] Learning-rate: 0.0005, Loss-Train: 1.9276, Loss-Test: 2.1848, Best-Accuracy-Train: 0.3453, Best-Accuracy-Test: 0.3640
Epoch[75/1000] Learning-rate: 0.0005, Loss-Train: 1.9087, Loss-Test: 2.1627, Best-Accuracy-Train: 0.3413, Best-Accuracy-Test: 0.4000
Epoch[76/1000] Learning-rate: 0.0005, Loss-Train: 1.9028, Loss-Test: 2.1176, Best-Accuracy-Train: 0.3213, Best-Accuracy-Test: 0.3840
Epoch[77/1000] Learning-rate: 0.0005, Loss-Train: 1.8807, Loss-Test: 2.0929, Best-Accuracy-Train: 0.3507, Best-Accuracy-Test: 0.4000
Epoch[78/1000] Learning-rate: 0.0005, Loss-Train: 1.8395, Loss-Test: 2.0507, Best-Accuracy-Train: 0.3453, Best-Accuracy-Test: 0.4240
Epoch[79/1000] Learning-rate: 0.0005, Loss-Train: 1.8230, Loss-Test: 2.0439, Best-Accuracy-Train: 0.3533, Best-Accuracy-Test: 0.4000
Epoch[80/1000] Learning-rate: 0.0005, Loss-Train: 1.7915, Loss-Test: 2.0196, Best-Accuracy-Train: 0.3493, Best-Accuracy-Test: 0.3880
Epoch[81/1000] Learning-rate: 0.0005, Loss-Train: 1.7588, Loss-Test: 2.0375, Best-Accuracy-Train: 0.3467, Best-Accuracy-Test: 0.3800
Epoch[82/1000] Learning-rate: 0.0005, Loss-Train: 1.7515, Loss-Test: 2.0247, Best-Accuracy-Train: 0.3573, Best-Accuracy-Test: 0.3720
Epoch[83/1000] Learning-rate: 0.0005, Loss-Train: 1.7392, Loss-Test: 1.9382, Best-Accuracy-Train: 0.3453, Best-Accuracy-Test: 0.4200
Epoch[84/1000] Learning-rate: 0.0005, Loss-Train: 1.7218, Loss-Test: 1.9649, Best-Accuracy-Train: 0.3400, Best-Accuracy-Test: 0.4000
Epoch[85/1000] Learning-rate: 0.0005, Loss-Train: 1.7024, Loss-Test: 1.9372, Best-Accuracy-Train: 0.3453, Best-Accuracy-Test: 0.4000
Epoch[86/1000] Learning-rate: 0.0005, Loss-Train: 1.6807, Loss-Test: 1.9264, Best-Accuracy-Train: 0.3587, Best-Accuracy-Test: 0.4040
Epoch[87/1000] Learning-rate: 0.0005, Loss-Train: 1.6480, Loss-Test: 1.9150, Best-Accuracy-Train: 0.3640, Best-Accuracy-Test: 0.4160
Epoch[88/1000] Learning-rate: 0.0005, Loss-Train: 1.6432, Loss-Test: 1.8781, Best-Accuracy-Train: 0.3640, Best-Accuracy-Test: 0.4120
Epoch[89/1000] Learning-rate: 0.0005, Loss-Train: 1.6255, Loss-Test: 1.8617, Best-Accuracy-Train: 0.3507, Best-Accuracy-Test: 0.4120
Epoch[90/1000] Learning-rate: 0.0005, Loss-Train: 1.6236, Loss-Test: 1.8527, Best-Accuracy-Train: 0.3533, Best-Accuracy-Test: 0.4080
Epoch[91/1000] Learning-rate: 0.0005, Loss-Train: 1.6017, Loss-Test: 1.8323, Best-Accuracy-Train: 0.3653, Best-Accuracy-Test: 0.4040
Epoch[92/1000] Learning-rate: 0.0005, Loss-Train: 1.5784, Loss-Test: 1.7981, Best-Accuracy-Train: 0.3667, Best-Accuracy-Test: 0.4240
Epoch[93/1000] Learning-rate: 0.0005, Loss-Train: 1.5659, Loss-Test: 1.7951, Best-Accuracy-Train: 0.3400, Best-Accuracy-Test: 0.4200
Epoch[94/1000] Learning-rate: 0.0005, Loss-Train: 1.5562, Loss-Test: 1.7797, Best-Accuracy-Train: 0.3827, Best-Accuracy-Test: 0.4400
Epoch[95/1000] Learning-rate: 0.0005, Loss-Train: 1.5642, Loss-Test: 1.7637, Best-Accuracy-Train: 0.3653, Best-Accuracy-Test: 0.4320
Epoch[96/1000] Learning-rate: 0.0005, Loss-Train: 1.5253, Loss-Test: 1.7618, Best-Accuracy-Train: 0.3693, Best-Accuracy-Test: 0.4320
Epoch[97/1000] Learning-rate: 0.0005, Loss-Train: 1.5125, Loss-Test: 1.7374, Best-Accuracy-Train: 0.3667, Best-Accuracy-Test: 0.4400
Epoch[98/1000] Learning-rate: 0.0005, Loss-Train: 1.5134, Loss-Test: 1.7275, Best-Accuracy-Train: 0.3773, Best-Accuracy-Test: 0.4240
Epoch[99/1000] Learning-rate: 0.0005, Loss-Train: 1.5088, Loss-Test: 1.7092, Best-Accuracy-Train: 0.3653, Best-Accuracy-Test: 0.4520
Epoch[100/1000] Learning-rate: 0.0005, Loss-Train: 1.4774, Loss-Test: 1.7102, Best-Accuracy-Train: 0.3800, Best-Accuracy-Test: 0.4240
Epoch[101/1000] Learning-rate: 0.0005, Loss-Train: 1.4678, Loss-Test: 1.6989, Best-Accuracy-Train: 0.3667, Best-Accuracy-Test: 0.4440
Epoch[102/1000] Learning-rate: 0.0005, Loss-Train: 1.4596, Loss-Test: 1.6822, Best-Accuracy-Train: 0.3600, Best-Accuracy-Test: 0.4400
Epoch[103/1000] Learning-rate: 0.0005, Loss-Train: 1.4495, Loss-Test: 1.7130, Best-Accuracy-Train: 0.3840, Best-Accuracy-Test: 0.4520
Epoch[104/1000] Learning-rate: 0.0005, Loss-Train: 1.4166, Loss-Test: 1.6642, Best-Accuracy-Train: 0.3840, Best-Accuracy-Test: 0.4480
Epoch[105/1000] Learning-rate: 0.0005, Loss-Train: 1.4059, Loss-Test: 1.6499, Best-Accuracy-Train: 0.3933, Best-Accuracy-Test: 0.4520
Epoch[106/1000] Learning-rate: 0.0005, Loss-Train: 1.4067, Loss-Test: 1.6350, Best-Accuracy-Train: 0.3707, Best-Accuracy-Test: 0.4240
Epoch[107/1000] Learning-rate: 0.0005, Loss-Train: 1.4055, Loss-Test: 1.6822, Best-Accuracy-Train: 0.3893, Best-Accuracy-Test: 0.4520
Epoch[108/1000] Learning-rate: 0.0005, Loss-Train: 1.3823, Loss-Test: 1.6033, Best-Accuracy-Train: 0.4013, Best-Accuracy-Test: 0.4440
Epoch[109/1000] Learning-rate: 0.0005, Loss-Train: 1.3773, Loss-Test: 1.5877, Best-Accuracy-Train: 0.3800, Best-Accuracy-Test: 0.4440
Epoch[110/1000] Learning-rate: 0.0005, Loss-Train: 1.3801, Loss-Test: 1.5835, Best-Accuracy-Train: 0.3867, Best-Accuracy-Test: 0.4560
Epoch[111/1000] Learning-rate: 0.0005, Loss-Train: 1.3444, Loss-Test: 1.5921, Best-Accuracy-Train: 0.4053, Best-Accuracy-Test: 0.4520
Epoch[112/1000] Learning-rate: 0.0005, Loss-Train: 1.3413, Loss-Test: 1.5524, Best-Accuracy-Train: 0.4280, Best-Accuracy-Test: 0.4600
Epoch[113/1000] Learning-rate: 0.0005, Loss-Train: 1.3432, Loss-Test: 1.5457, Best-Accuracy-Train: 0.3907, Best-Accuracy-Test: 0.4440
Epoch[114/1000] Learning-rate: 0.0005, Loss-Train: 1.3290, Loss-Test: 1.6023, Best-Accuracy-Train: 0.4107, Best-Accuracy-Test: 0.4640
Epoch[115/1000] Learning-rate: 0.0005, Loss-Train: 1.3238, Loss-Test: 1.5422, Best-Accuracy-Train: 0.4013, Best-Accuracy-Test: 0.4600
Epoch[116/1000] Learning-rate: 0.0005, Loss-Train: 1.3092, Loss-Test: 1.5450, Best-Accuracy-Train: 0.3947, Best-Accuracy-Test: 0.4520
Epoch[117/1000] Learning-rate: 0.0005, Loss-Train: 1.2870, Loss-Test: 1.5312, Best-Accuracy-Train: 0.4120, Best-Accuracy-Test: 0.4440
Epoch[118/1000] Learning-rate: 0.0005, Loss-Train: 1.2818, Loss-Test: 1.5017, Best-Accuracy-Train: 0.3973, Best-Accuracy-Test: 0.4680
Epoch[119/1000] Learning-rate: 0.0005, Loss-Train: 1.2942, Loss-Test: 1.5260, Best-Accuracy-Train: 0.3947, Best-Accuracy-Test: 0.4640
Epoch[120/1000] Learning-rate: 0.0005, Loss-Train: 1.2634, Loss-Test: 1.4910, Best-Accuracy-Train: 0.4080, Best-Accuracy-Test: 0.4520
Epoch[121/1000] Learning-rate: 0.0005, Loss-Train: 1.2582, Loss-Test: 1.4908, Best-Accuracy-Train: 0.4067, Best-Accuracy-Test: 0.4240
Epoch[122/1000] Learning-rate: 0.0005, Loss-Train: 1.2646, Loss-Test: 1.5357, Best-Accuracy-Train: 0.4093, Best-Accuracy-Test: 0.4640
Epoch[123/1000] Learning-rate: 0.0005, Loss-Train: 1.2554, Loss-Test: 1.4884, Best-Accuracy-Train: 0.4280, Best-Accuracy-Test: 0.4640
Epoch[124/1000] Learning-rate: 0.0005, Loss-Train: 1.2479, Loss-Test: 1.4692, Best-Accuracy-Train: 0.4373, Best-Accuracy-Test: 0.4400
Epoch[125/1000] Learning-rate: 0.0005, Loss-Train: 1.2262, Loss-Test: 1.4524, Best-Accuracy-Train: 0.4307, Best-Accuracy-Test: 0.4360
Epoch[126/1000] Learning-rate: 0.0005, Loss-Train: 1.2412, Loss-Test: 1.4504, Best-Accuracy-Train: 0.4147, Best-Accuracy-Test: 0.4680
Epoch[127/1000] Learning-rate: 0.0005, Loss-Train: 1.2188, Loss-Test: 1.4514, Best-Accuracy-Train: 0.4267, Best-Accuracy-Test: 0.4640
Epoch[128/1000] Learning-rate: 0.0005, Loss-Train: 1.2236, Loss-Test: 1.4520, Best-Accuracy-Train: 0.4347, Best-Accuracy-Test: 0.4680
Epoch[129/1000] Learning-rate: 0.0005, Loss-Train: 1.1912, Loss-Test: 1.4159, Best-Accuracy-Train: 0.4280, Best-Accuracy-Test: 0.4520
Epoch[130/1000] Learning-rate: 0.0005, Loss-Train: 1.1907, Loss-Test: 1.4066, Best-Accuracy-Train: 0.4427, Best-Accuracy-Test: 0.4600
Epoch[131/1000] Learning-rate: 0.0005, Loss-Train: 1.1836, Loss-Test: 1.4080, Best-Accuracy-Train: 0.4387, Best-Accuracy-Test: 0.4720
Epoch[132/1000] Learning-rate: 0.0005, Loss-Train: 1.1953, Loss-Test: 1.4188, Best-Accuracy-Train: 0.4187, Best-Accuracy-Test: 0.4720
Epoch[133/1000] Learning-rate: 0.0005, Loss-Train: 1.1717, Loss-Test: 1.3880, Best-Accuracy-Train: 0.4453, Best-Accuracy-Test: 0.4600
Epoch[134/1000] Learning-rate: 0.0005, Loss-Train: 1.1676, Loss-Test: 1.3923, Best-Accuracy-Train: 0.4360, Best-Accuracy-Test: 0.4640
Epoch[135/1000] Learning-rate: 0.0005, Loss-Train: 1.1734, Loss-Test: 1.4185, Best-Accuracy-Train: 0.4413, Best-Accuracy-Test: 0.4480
Epoch[136/1000] Learning-rate: 0.0005, Loss-Train: 1.1497, Loss-Test: 1.4001, Best-Accuracy-Train: 0.4653, Best-Accuracy-Test: 0.4760
Epoch[137/1000] Learning-rate: 0.0005, Loss-Train: 1.1567, Loss-Test: 1.3793, Best-Accuracy-Train: 0.4280, Best-Accuracy-Test: 0.4480
Epoch[138/1000] Learning-rate: 0.0005, Loss-Train: 1.1443, Loss-Test: 1.3450, Best-Accuracy-Train: 0.4507, Best-Accuracy-Test: 0.4760
Epoch[139/1000] Learning-rate: 0.0005, Loss-Train: 1.1297, Loss-Test: 1.3780, Best-Accuracy-Train: 0.4427, Best-Accuracy-Test: 0.4760
Epoch[140/1000] Learning-rate: 0.0005, Loss-Train: 1.1290, Loss-Test: 1.3793, Best-Accuracy-Train: 0.4587, Best-Accuracy-Test: 0.4640
Epoch[141/1000] Learning-rate: 0.0005, Loss-Train: 1.1278, Loss-Test: 1.3777, Best-Accuracy-Train: 0.4480, Best-Accuracy-Test: 0.5120
Epoch[142/1000] Learning-rate: 0.0005, Loss-Train: 1.1329, Loss-Test: 1.3468, Best-Accuracy-Train: 0.4507, Best-Accuracy-Test: 0.4720
Epoch[143/1000] Learning-rate: 0.0005, Loss-Train: 1.1068, Loss-Test: 1.3358, Best-Accuracy-Train: 0.4467, Best-Accuracy-Test: 0.4720
Epoch[144/1000] Learning-rate: 0.0005, Loss-Train: 1.1135, Loss-Test: 1.3432, Best-Accuracy-Train: 0.4627, Best-Accuracy-Test: 0.4960
Epoch[145/1000] Learning-rate: 0.0005, Loss-Train: 1.0934, Loss-Test: 1.3145, Best-Accuracy-Train: 0.4547, Best-Accuracy-Test: 0.4800
Epoch[146/1000] Learning-rate: 0.0005, Loss-Train: 1.0847, Loss-Test: 1.3417, Best-Accuracy-Train: 0.4733, Best-Accuracy-Test: 0.5000
Epoch[147/1000] Learning-rate: 0.0005, Loss-Train: 1.0834, Loss-Test: 1.3081, Best-Accuracy-Train: 0.4560, Best-Accuracy-Test: 0.4920
Epoch[148/1000] Learning-rate: 0.0005, Loss-Train: 1.0685, Loss-Test: 1.3237, Best-Accuracy-Train: 0.4613, Best-Accuracy-Test: 0.5040
Epoch[149/1000] Learning-rate: 0.0005, Loss-Train: 1.0626, Loss-Test: 1.2964, Best-Accuracy-Train: 0.4627, Best-Accuracy-Test: 0.4640
Epoch[150/1000] Learning-rate: 0.0005, Loss-Train: 1.0641, Loss-Test: 1.2966, Best-Accuracy-Train: 0.4760, Best-Accuracy-Test: 0.5000
Epoch[151/1000] Learning-rate: 0.0005, Loss-Train: 1.0670, Loss-Test: 1.3210, Best-Accuracy-Train: 0.4533, Best-Accuracy-Test: 0.4760
Epoch[152/1000] Learning-rate: 0.0005, Loss-Train: 1.0701, Loss-Test: 1.2906, Best-Accuracy-Train: 0.4720, Best-Accuracy-Test: 0.4960
Epoch[153/1000] Learning-rate: 0.0005, Loss-Train: 1.0502, Loss-Test: 1.2800, Best-Accuracy-Train: 0.4813, Best-Accuracy-Test: 0.4880
Epoch[154/1000] Learning-rate: 0.0005, Loss-Train: 1.0432, Loss-Test: 1.2651, Best-Accuracy-Train: 0.4747, Best-Accuracy-Test: 0.4880
Epoch[155/1000] Learning-rate: 0.0005, Loss-Train: 1.0349, Loss-Test: 1.2818, Best-Accuracy-Train: 0.4587, Best-Accuracy-Test: 0.4840
Epoch[156/1000] Learning-rate: 0.0005, Loss-Train: 1.0366, Loss-Test: 1.2826, Best-Accuracy-Train: 0.4680, Best-Accuracy-Test: 0.4800
Epoch[157/1000] Learning-rate: 0.0005, Loss-Train: 1.0362, Loss-Test: 1.2642, Best-Accuracy-Train: 0.4760, Best-Accuracy-Test: 0.4760
Epoch[158/1000] Learning-rate: 0.0005, Loss-Train: 1.0288, Loss-Test: 1.2582, Best-Accuracy-Train: 0.4840, Best-Accuracy-Test: 0.4600
Epoch[159/1000] Learning-rate: 0.0005, Loss-Train: 1.0274, Loss-Test: 1.2453, Best-Accuracy-Train: 0.4707, Best-Accuracy-Test: 0.4800
Epoch[160/1000] Learning-rate: 0.0005, Loss-Train: 1.0147, Loss-Test: 1.2672, Best-Accuracy-Train: 0.4760, Best-Accuracy-Test: 0.4960
Epoch[161/1000] Learning-rate: 0.0005, Loss-Train: 1.0102, Loss-Test: 1.2423, Best-Accuracy-Train: 0.4653, Best-Accuracy-Test: 0.5080
Epoch[162/1000] Learning-rate: 0.0005, Loss-Train: 1.0106, Loss-Test: 1.2445, Best-Accuracy-Train: 0.4733, Best-Accuracy-Test: 0.5160
Epoch[163/1000] Learning-rate: 0.0005, Loss-Train: 1.0051, Loss-Test: 1.2379, Best-Accuracy-Train: 0.4747, Best-Accuracy-Test: 0.4840
