Epoch[1/3000] Learning-rate: 0.001, Loss-Train: 746.5102, Loss-Test: 758.2241, Best-Accuracy-Train: 0.0013, Best-Accuracy-Test: 0.0040
Epoch[34/3000] Learning-rate: 0.001, Loss-Train: 106.5074, Loss-Test: 106.5607, Best-Accuracy-Train: 0.0027, Best-Accuracy-Test: 0.0120
Epoch[35/3000] Learning-rate: 0.001, Loss-Train: 101.7170, Loss-Test: 101.8925, Best-Accuracy-Train: 0.0040, Best-Accuracy-Test: 0.0080
Epoch[36/3000] Learning-rate: 0.001, Loss-Train: 97.4863, Loss-Test: 97.3237, Best-Accuracy-Train: 0.0067, Best-Accuracy-Test: 0.0040
Epoch[37/3000] Learning-rate: 0.001, Loss-Train: 93.6954, Loss-Test: 93.4061, Best-Accuracy-Train: 0.0040, Best-Accuracy-Test: 0.0080
Epoch[38/3000] Learning-rate: 0.001, Loss-Train: 89.8811, Loss-Test: 89.6262, Best-Accuracy-Train: 0.0067, Best-Accuracy-Test: 0.0120
Epoch[39/3000] Learning-rate: 0.001, Loss-Train: 86.1088, Loss-Test: 85.9426, Best-Accuracy-Train: 0.0040, Best-Accuracy-Test: 0.0080
Epoch[40/3000] Learning-rate: 0.001, Loss-Train: 82.7925, Loss-Test: 81.9956, Best-Accuracy-Train: 0.0000, Best-Accuracy-Test: 0.0000
Epoch[41/3000] Learning-rate: 0.001, Loss-Train: 79.4908, Loss-Test: 78.9205, Best-Accuracy-Train: 0.0040, Best-Accuracy-Test: 0.0000
Epoch[42/3000] Learning-rate: 0.001, Loss-Train: 76.3615, Loss-Test: 74.8142, Best-Accuracy-Train: 0.0000, Best-Accuracy-Test: 0.0000
Epoch[43/3000] Learning-rate: 0.001, Loss-Train: 73.1072, Loss-Test: 71.7817, Best-Accuracy-Train: 0.0027, Best-Accuracy-Test: 0.0000
Epoch[44/3000] Learning-rate: 0.001, Loss-Train: 69.9289, Loss-Test: 69.3606, Best-Accuracy-Train: 0.0040, Best-Accuracy-Test: 0.0000
Epoch[45/3000] Learning-rate: 0.001, Loss-Train: 67.7822, Loss-Test: 66.5386, Best-Accuracy-Train: 0.0040, Best-Accuracy-Test: 0.0120
Epoch[46/3000] Learning-rate: 0.001, Loss-Train: 64.9998, Loss-Test: 63.9792, Best-Accuracy-Train: 0.0027, Best-Accuracy-Test: 0.0000
Epoch[47/3000] Learning-rate: 0.001, Loss-Train: 62.5137, Loss-Test: 61.5288, Best-Accuracy-Train: 0.0000, Best-Accuracy-Test: 0.0040
Epoch[48/3000] Learning-rate: 0.001, Loss-Train: 60.1262, Loss-Test: 59.3040, Best-Accuracy-Train: 0.0027, Best-Accuracy-Test: 0.0040
Epoch[49/3000] Learning-rate: 0.001, Loss-Train: 58.0646, Loss-Test: 57.3350, Best-Accuracy-Train: 0.0053, Best-Accuracy-Test: 0.0080
Epoch[50/3000] Learning-rate: 0.001, Loss-Train: 56.0022, Loss-Test: 54.9781, Best-Accuracy-Train: 0.0080, Best-Accuracy-Test: 0.0040
Epoch[51/3000] Learning-rate: 0.001, Loss-Train: 53.7080, Loss-Test: 52.7237, Best-Accuracy-Train: 0.0067, Best-Accuracy-Test: 0.0000
Epoch[52/3000] Learning-rate: 0.001, Loss-Train: 51.8198, Loss-Test: 50.4659, Best-Accuracy-Train: 0.0027, Best-Accuracy-Test: 0.0000
Epoch[53/3000] Learning-rate: 0.001, Loss-Train: 50.1143, Loss-Test: 48.6278, Best-Accuracy-Train: 0.0000, Best-Accuracy-Test: 0.0040
Epoch[54/3000] Learning-rate: 0.001, Loss-Train: 47.8478, Loss-Test: 47.0686, Best-Accuracy-Train: 0.0040, Best-Accuracy-Test: 0.0040
Epoch[55/3000] Learning-rate: 0.001, Loss-Train: 46.0813, Loss-Test: 44.5754, Best-Accuracy-Train: 0.0080, Best-Accuracy-Test: 0.0120
Epoch[56/3000] Learning-rate: 0.001, Loss-Train: 44.1209, Loss-Test: 42.2743, Best-Accuracy-Train: 0.0040, Best-Accuracy-Test: 0.0040
Epoch[57/3000] Learning-rate: 0.001, Loss-Train: 42.2283, Loss-Test: 40.1601, Best-Accuracy-Train: 0.0067, Best-Accuracy-Test: 0.0080
Epoch[58/3000] Learning-rate: 0.001, Loss-Train: 39.7696, Loss-Test: 37.3798, Best-Accuracy-Train: 0.0080, Best-Accuracy-Test: 0.0000
Epoch[59/3000] Learning-rate: 0.001, Loss-Train: 37.1273, Loss-Test: 34.7985, Best-Accuracy-Train: 0.0040, Best-Accuracy-Test: 0.0080
Epoch[60/3000] Learning-rate: 0.001, Loss-Train: 34.5364, Loss-Test: 32.2084, Best-Accuracy-Train: 0.0067, Best-Accuracy-Test: 0.0120
Epoch[61/3000] Learning-rate: 0.001, Loss-Train: 32.6341, Loss-Test: 29.8000, Best-Accuracy-Train: 0.0053, Best-Accuracy-Test: 0.0000
Epoch[62/3000] Learning-rate: 0.001, Loss-Train: 30.0280, Loss-Test: 27.6833, Best-Accuracy-Train: 0.0080, Best-Accuracy-Test: 0.0000
Epoch[63/3000] Learning-rate: 0.001, Loss-Train: 27.9467, Loss-Test: 25.7254, Best-Accuracy-Train: 0.0067, Best-Accuracy-Test: 0.0080
Epoch[64/3000] Learning-rate: 0.001, Loss-Train: 26.6085, Loss-Test: 24.1888, Best-Accuracy-Train: 0.0093, Best-Accuracy-Test: 0.0040
Epoch[65/3000] Learning-rate: 0.001, Loss-Train: 24.6592, Loss-Test: 22.5807, Best-Accuracy-Train: 0.0107, Best-Accuracy-Test: 0.0120
Epoch[66/3000] Learning-rate: 0.001, Loss-Train: 23.1929, Loss-Test: 21.2504, Best-Accuracy-Train: 0.0080, Best-Accuracy-Test: 0.0160
Epoch[67/3000] Learning-rate: 0.001, Loss-Train: 22.0160, Loss-Test: 19.9600, Best-Accuracy-Train: 0.0120, Best-Accuracy-Test: 0.0120
Epoch[68/3000] Learning-rate: 0.001, Loss-Train: 20.7445, Loss-Test: 18.8741, Best-Accuracy-Train: 0.0147, Best-Accuracy-Test: 0.0080
Epoch[69/3000] Learning-rate: 0.001, Loss-Train: 20.0612, Loss-Test: 18.0593, Best-Accuracy-Train: 0.0093, Best-Accuracy-Test: 0.0040
Epoch[70/3000] Learning-rate: 0.001, Loss-Train: 19.0061, Loss-Test: 16.8970, Best-Accuracy-Train: 0.0040, Best-Accuracy-Test: 0.0120
Epoch[71/3000] Learning-rate: 0.001, Loss-Train: 18.2190, Loss-Test: 15.9790, Best-Accuracy-Train: 0.0120, Best-Accuracy-Test: 0.0000
Epoch[72/3000] Learning-rate: 0.001, Loss-Train: 17.3436, Loss-Test: 15.3416, Best-Accuracy-Train: 0.0093, Best-Accuracy-Test: 0.0080
Epoch[73/3000] Learning-rate: 0.001, Loss-Train: 16.7738, Loss-Test: 14.6838, Best-Accuracy-Train: 0.0107, Best-Accuracy-Test: 0.0040
Epoch[74/3000] Learning-rate: 0.001, Loss-Train: 15.9746, Loss-Test: 13.9760, Best-Accuracy-Train: 0.0187, Best-Accuracy-Test: 0.0160
Epoch[75/3000] Learning-rate: 0.001, Loss-Train: 15.3963, Loss-Test: 13.3634, Best-Accuracy-Train: 0.0160, Best-Accuracy-Test: 0.0200
Epoch[76/3000] Learning-rate: 0.001, Loss-Train: 14.7106, Loss-Test: 12.8198, Best-Accuracy-Train: 0.0160, Best-Accuracy-Test: 0.0120
Epoch[77/3000] Learning-rate: 0.001, Loss-Train: 14.1201, Loss-Test: 12.1482, Best-Accuracy-Train: 0.0147, Best-Accuracy-Test: 0.0160
Epoch[78/3000] Learning-rate: 0.001, Loss-Train: 13.5794, Loss-Test: 11.7789, Best-Accuracy-Train: 0.0147, Best-Accuracy-Test: 0.0080
Epoch[79/3000] Learning-rate: 0.001, Loss-Train: 13.1839, Loss-Test: 11.2605, Best-Accuracy-Train: 0.0107, Best-Accuracy-Test: 0.0120
Epoch[80/3000] Learning-rate: 0.001, Loss-Train: 12.7139, Loss-Test: 10.7108, Best-Accuracy-Train: 0.0187, Best-Accuracy-Test: 0.0200
Epoch[81/3000] Learning-rate: 0.001, Loss-Train: 12.3086, Loss-Test: 10.3771, Best-Accuracy-Train: 0.0187, Best-Accuracy-Test: 0.0120
Epoch[82/3000] Learning-rate: 0.001, Loss-Train: 11.9288, Loss-Test: 10.0917, Best-Accuracy-Train: 0.0147, Best-Accuracy-Test: 0.0240
Epoch[83/3000] Learning-rate: 0.001, Loss-Train: 11.4521, Loss-Test: 9.6941, Best-Accuracy-Train: 0.0107, Best-Accuracy-Test: 0.0320
Epoch[84/3000] Learning-rate: 0.001, Loss-Train: 11.0696, Loss-Test: 9.2809, Best-Accuracy-Train: 0.0053, Best-Accuracy-Test: 0.0120
Epoch[85/3000] Learning-rate: 0.001, Loss-Train: 10.7887, Loss-Test: 8.9374, Best-Accuracy-Train: 0.0133, Best-Accuracy-Test: 0.0240
Epoch[86/3000] Learning-rate: 0.001, Loss-Train: 10.5562, Loss-Test: 8.6251, Best-Accuracy-Train: 0.0360, Best-Accuracy-Test: 0.0040
Epoch[87/3000] Learning-rate: 0.001, Loss-Train: 10.1088, Loss-Test: 8.4831, Best-Accuracy-Train: 0.0160, Best-Accuracy-Test: 0.0320
Epoch[88/3000] Learning-rate: 0.001, Loss-Train: 9.8361, Loss-Test: 8.1301, Best-Accuracy-Train: 0.0227, Best-Accuracy-Test: 0.0200
Epoch[89/3000] Learning-rate: 0.001, Loss-Train: 9.5917, Loss-Test: 7.9342, Best-Accuracy-Train: 0.0227, Best-Accuracy-Test: 0.0160
Epoch[90/3000] Learning-rate: 0.001, Loss-Train: 9.3095, Loss-Test: 7.7135, Best-Accuracy-Train: 0.0147, Best-Accuracy-Test: 0.0160
Epoch[91/3000] Learning-rate: 0.001, Loss-Train: 9.1857, Loss-Test: 7.4505, Best-Accuracy-Train: 0.0093, Best-Accuracy-Test: 0.0240
Epoch[92/3000] Learning-rate: 0.001, Loss-Train: 8.8080, Loss-Test: 7.1848, Best-Accuracy-Train: 0.0267, Best-Accuracy-Test: 0.0280
Epoch[93/3000] Learning-rate: 0.001, Loss-Train: 8.6711, Loss-Test: 7.0150, Best-Accuracy-Train: 0.0227, Best-Accuracy-Test: 0.0240
Epoch[94/3000] Learning-rate: 0.001, Loss-Train: 8.4243, Loss-Test: 6.8141, Best-Accuracy-Train: 0.0227, Best-Accuracy-Test: 0.0160
Epoch[95/3000] Learning-rate: 0.001, Loss-Train: 8.2242, Loss-Test: 6.6866, Best-Accuracy-Train: 0.0213, Best-Accuracy-Test: 0.0160
Epoch[96/3000] Learning-rate: 0.001, Loss-Train: 8.0094, Loss-Test: 6.5353, Best-Accuracy-Train: 0.0133, Best-Accuracy-Test: 0.0160
Epoch[97/3000] Learning-rate: 0.001, Loss-Train: 7.9207, Loss-Test: 6.3094, Best-Accuracy-Train: 0.0227, Best-Accuracy-Test: 0.0360
Epoch[98/3000] Learning-rate: 0.001, Loss-Train: 7.6617, Loss-Test: 6.1754, Best-Accuracy-Train: 0.0347, Best-Accuracy-Test: 0.0160
Epoch[99/3000] Learning-rate: 0.001, Loss-Train: 7.4169, Loss-Test: 6.0462, Best-Accuracy-Train: 0.0253, Best-Accuracy-Test: 0.0160
Epoch[100/3000] Learning-rate: 0.001, Loss-Train: 7.2501, Loss-Test: 5.9210, Best-Accuracy-Train: 0.0227, Best-Accuracy-Test: 0.0120
Epoch[101/3000] Learning-rate: 0.001, Loss-Train: 7.1461, Loss-Test: 5.7111, Best-Accuracy-Train: 0.0253, Best-Accuracy-Test: 0.0080
Epoch[102/3000] Learning-rate: 0.001, Loss-Train: 6.9950, Loss-Test: 5.6203, Best-Accuracy-Train: 0.0267, Best-Accuracy-Test: 0.0200
Epoch[103/3000] Learning-rate: 0.001, Loss-Train: 6.8710, Loss-Test: 5.4694, Best-Accuracy-Train: 0.0187, Best-Accuracy-Test: 0.0360
Epoch[104/3000] Learning-rate: 0.001, Loss-Train: 6.7110, Loss-Test: 5.3737, Best-Accuracy-Train: 0.0213, Best-Accuracy-Test: 0.0040
Epoch[105/3000] Learning-rate: 0.001, Loss-Train: 6.7124, Loss-Test: 5.2226, Best-Accuracy-Train: 0.0200, Best-Accuracy-Test: 0.0080
Epoch[106/3000] Learning-rate: 0.001, Loss-Train: 6.4777, Loss-Test: 5.0832, Best-Accuracy-Train: 0.0147, Best-Accuracy-Test: 0.0240
Epoch[107/3000] Learning-rate: 0.001, Loss-Train: 6.3878, Loss-Test: 5.0507, Best-Accuracy-Train: 0.0200, Best-Accuracy-Test: 0.0400
Epoch[108/3000] Learning-rate: 0.001, Loss-Train: 6.1778, Loss-Test: 4.8858, Best-Accuracy-Train: 0.0280, Best-Accuracy-Test: 0.0280
Epoch[109/3000] Learning-rate: 0.001, Loss-Train: 6.1432, Loss-Test: 4.8380, Best-Accuracy-Train: 0.0347, Best-Accuracy-Test: 0.0120
Epoch[110/3000] Learning-rate: 0.001, Loss-Train: 6.0528, Loss-Test: 4.7633, Best-Accuracy-Train: 0.0267, Best-Accuracy-Test: 0.0320
Epoch[111/3000] Learning-rate: 0.001, Loss-Train: 5.9463, Loss-Test: 4.6346, Best-Accuracy-Train: 0.0320, Best-Accuracy-Test: 0.0080
Epoch[112/3000] Learning-rate: 0.001, Loss-Train: 5.7203, Loss-Test: 4.5119, Best-Accuracy-Train: 0.0240, Best-Accuracy-Test: 0.0240
Epoch[113/3000] Learning-rate: 0.001, Loss-Train: 5.6748, Loss-Test: 4.4669, Best-Accuracy-Train: 0.0200, Best-Accuracy-Test: 0.0120
Epoch[114/3000] Learning-rate: 0.001, Loss-Train: 5.5344, Loss-Test: 4.3861, Best-Accuracy-Train: 0.0360, Best-Accuracy-Test: 0.0160
Epoch[115/3000] Learning-rate: 0.001, Loss-Train: 5.4397, Loss-Test: 4.3462, Best-Accuracy-Train: 0.0347, Best-Accuracy-Test: 0.0320
Epoch[116/3000] Learning-rate: 0.001, Loss-Train: 5.4563, Loss-Test: 4.2284, Best-Accuracy-Train: 0.0240, Best-Accuracy-Test: 0.0160
Epoch[117/3000] Learning-rate: 0.001, Loss-Train: 5.3352, Loss-Test: 4.1729, Best-Accuracy-Train: 0.0333, Best-Accuracy-Test: 0.0200
Epoch[118/3000] Learning-rate: 0.001, Loss-Train: 5.1724, Loss-Test: 4.1102, Best-Accuracy-Train: 0.0133, Best-Accuracy-Test: 0.0160
Epoch[119/3000] Learning-rate: 0.001, Loss-Train: 5.1162, Loss-Test: 4.0117, Best-Accuracy-Train: 0.0240, Best-Accuracy-Test: 0.0160
Epoch[120/3000] Learning-rate: 0.001, Loss-Train: 5.0316, Loss-Test: 3.9216, Best-Accuracy-Train: 0.0307, Best-Accuracy-Test: 0.0160
Epoch[121/3000] Learning-rate: 0.001, Loss-Train: 4.8921, Loss-Test: 3.8234, Best-Accuracy-Train: 0.0147, Best-Accuracy-Test: 0.0240
Epoch[122/3000] Learning-rate: 0.001, Loss-Train: 4.9010, Loss-Test: 3.8901, Best-Accuracy-Train: 0.0213, Best-Accuracy-Test: 0.0200
Epoch[123/3000] Learning-rate: 0.001, Loss-Train: 4.7573, Loss-Test: 3.7290, Best-Accuracy-Train: 0.0240, Best-Accuracy-Test: 0.0080
Epoch[124/3000] Learning-rate: 0.001, Loss-Train: 4.7265, Loss-Test: 3.6304, Best-Accuracy-Train: 0.0267, Best-Accuracy-Test: 0.0120
Epoch[125/3000] Learning-rate: 0.001, Loss-Train: 4.5581, Loss-Test: 3.5194, Best-Accuracy-Train: 0.0253, Best-Accuracy-Test: 0.0320
Epoch[126/3000] Learning-rate: 0.001, Loss-Train: 4.5926, Loss-Test: 3.4960, Best-Accuracy-Train: 0.0200, Best-Accuracy-Test: 0.0240
Epoch[127/3000] Learning-rate: 0.001, Loss-Train: 4.4351, Loss-Test: 3.3990, Best-Accuracy-Train: 0.0333, Best-Accuracy-Test: 0.0320
Epoch[128/3000] Learning-rate: 0.001, Loss-Train: 4.4145, Loss-Test: 3.2937, Best-Accuracy-Train: 0.0267, Best-Accuracy-Test: 0.0240
Epoch[129/3000] Learning-rate: 0.001, Loss-Train: 4.2563, Loss-Test: 3.2163, Best-Accuracy-Train: 0.0333, Best-Accuracy-Test: 0.0200
Epoch[130/3000] Learning-rate: 0.001, Loss-Train: 4.2715, Loss-Test: 3.1928, Best-Accuracy-Train: 0.0347, Best-Accuracy-Test: 0.0040
Epoch[131/3000] Learning-rate: 0.001, Loss-Train: 4.0993, Loss-Test: 3.0873, Best-Accuracy-Train: 0.0227, Best-Accuracy-Test: 0.0280
Epoch[132/3000] Learning-rate: 0.001, Loss-Train: 3.9452, Loss-Test: 3.0326, Best-Accuracy-Train: 0.0173, Best-Accuracy-Test: 0.0280
Epoch[133/3000] Learning-rate: 0.001, Loss-Train: 3.9648, Loss-Test: 3.0076, Best-Accuracy-Train: 0.0213, Best-Accuracy-Test: 0.0200
Epoch[134/3000] Learning-rate: 0.001, Loss-Train: 3.9436, Loss-Test: 2.9124, Best-Accuracy-Train: 0.0320, Best-Accuracy-Test: 0.0320
Epoch[135/3000] Learning-rate: 0.001, Loss-Train: 3.8406, Loss-Test: 2.8476, Best-Accuracy-Train: 0.0240, Best-Accuracy-Test: 0.0360
Epoch[136/3000] Learning-rate: 0.001, Loss-Train: 3.7184, Loss-Test: 2.7906, Best-Accuracy-Train: 0.0213, Best-Accuracy-Test: 0.0120
Epoch[137/3000] Learning-rate: 0.001, Loss-Train: 3.6734, Loss-Test: 2.7274, Best-Accuracy-Train: 0.0253, Best-Accuracy-Test: 0.0160
Epoch[138/3000] Learning-rate: 0.001, Loss-Train: 3.5596, Loss-Test: 2.7592, Best-Accuracy-Train: 0.0280, Best-Accuracy-Test: 0.0360
Epoch[139/3000] Learning-rate: 0.001, Loss-Train: 3.4969, Loss-Test: 2.6468, Best-Accuracy-Train: 0.0307, Best-Accuracy-Test: 0.0120
Epoch[140/3000] Learning-rate: 0.001, Loss-Train: 3.4544, Loss-Test: 2.5829, Best-Accuracy-Train: 0.0333, Best-Accuracy-Test: 0.0240
Epoch[141/3000] Learning-rate: 0.001, Loss-Train: 3.3368, Loss-Test: 2.5601, Best-Accuracy-Train: 0.0200, Best-Accuracy-Test: 0.0280
Epoch[142/3000] Learning-rate: 0.001, Loss-Train: 3.3030, Loss-Test: 2.4910, Best-Accuracy-Train: 0.0333, Best-Accuracy-Test: 0.0400
Epoch[143/3000] Learning-rate: 0.001, Loss-Train: 3.2428, Loss-Test: 2.5160, Best-Accuracy-Train: 0.0347, Best-Accuracy-Test: 0.0480
Epoch[144/3000] Learning-rate: 0.001, Loss-Train: 3.2142, Loss-Test: 2.4401, Best-Accuracy-Train: 0.0187, Best-Accuracy-Test: 0.0160
Epoch[145/3000] Learning-rate: 0.001, Loss-Train: 3.1732, Loss-Test: 2.3907, Best-Accuracy-Train: 0.0267, Best-Accuracy-Test: 0.0520
Epoch[146/3000] Learning-rate: 0.001, Loss-Train: 3.1072, Loss-Test: 2.3637, Best-Accuracy-Train: 0.0413, Best-Accuracy-Test: 0.0120
Epoch[147/3000] Learning-rate: 0.001, Loss-Train: 3.0840, Loss-Test: 2.3332, Best-Accuracy-Train: 0.0253, Best-Accuracy-Test: 0.0280
Epoch[148/3000] Learning-rate: 0.001, Loss-Train: 3.0844, Loss-Test: 2.2785, Best-Accuracy-Train: 0.0347, Best-Accuracy-Test: 0.0400
Epoch[149/3000] Learning-rate: 0.001, Loss-Train: 3.0359, Loss-Test: 2.2755, Best-Accuracy-Train: 0.0413, Best-Accuracy-Test: 0.0200
Epoch[150/3000] Learning-rate: 0.001, Loss-Train: 2.9107, Loss-Test: 2.2936, Best-Accuracy-Train: 0.0307, Best-Accuracy-Test: 0.0280
Epoch[151/3000] Learning-rate: 0.001, Loss-Train: 2.8549, Loss-Test: 2.2743, Best-Accuracy-Train: 0.0253, Best-Accuracy-Test: 0.0360
Epoch[152/3000] Learning-rate: 0.001, Loss-Train: 2.7708, Loss-Test: 2.1726, Best-Accuracy-Train: 0.0240, Best-Accuracy-Test: 0.0280
Epoch[153/3000] Learning-rate: 0.001, Loss-Train: 2.7854, Loss-Test: 2.1329, Best-Accuracy-Train: 0.0347, Best-Accuracy-Test: 0.0200
Epoch[154/3000] Learning-rate: 0.001, Loss-Train: 2.7108, Loss-Test: 2.0814, Best-Accuracy-Train: 0.0293, Best-Accuracy-Test: 0.0280
Epoch[155/3000] Learning-rate: 0.001, Loss-Train: 2.6622, Loss-Test: 2.0690, Best-Accuracy-Train: 0.0267, Best-Accuracy-Test: 0.0320
Epoch[156/3000] Learning-rate: 0.001, Loss-Train: 2.6340, Loss-Test: 2.0532, Best-Accuracy-Train: 0.0440, Best-Accuracy-Test: 0.0320
Epoch[157/3000] Learning-rate: 0.001, Loss-Train: 2.6418, Loss-Test: 2.0541, Best-Accuracy-Train: 0.0413, Best-Accuracy-Test: 0.0240
Epoch[158/3000] Learning-rate: 0.001, Loss-Train: 2.5825, Loss-Test: 2.0014, Best-Accuracy-Train: 0.0440, Best-Accuracy-Test: 0.0080
Epoch[159/3000] Learning-rate: 0.001, Loss-Train: 2.5246, Loss-Test: 1.9668, Best-Accuracy-Train: 0.0173, Best-Accuracy-Test: 0.0000
Epoch[160/3000] Learning-rate: 0.001, Loss-Train: 2.4894, Loss-Test: 1.9900, Best-Accuracy-Train: 0.0320, Best-Accuracy-Test: 0.0280
Epoch[161/3000] Learning-rate: 0.001, Loss-Train: 2.4431, Loss-Test: 1.9871, Best-Accuracy-Train: 0.0387, Best-Accuracy-Test: 0.0280
Epoch[162/3000] Learning-rate: 0.001, Loss-Train: 2.4312, Loss-Test: 1.9079, Best-Accuracy-Train: 0.0347, Best-Accuracy-Test: 0.0360
Epoch[163/3000] Learning-rate: 0.001, Loss-Train: 2.4328, Loss-Test: 1.9044, Best-Accuracy-Train: 0.0333, Best-Accuracy-Test: 0.0320
Epoch[164/3000] Learning-rate: 0.001, Loss-Train: 2.3533, Loss-Test: 1.8628, Best-Accuracy-Train: 0.0480, Best-Accuracy-Test: 0.0400
Epoch[165/3000] Learning-rate: 0.001, Loss-Train: 2.3170, Loss-Test: 1.8453, Best-Accuracy-Train: 0.0373, Best-Accuracy-Test: 0.0200
